"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","INC_01","INC_02","INC_03","INC_04","INC_06","INC_10","INC_11","INC_12","AA01_1","AA01_2","AA02_1","AA02_2","EXP25_1","EXP25_2","EXP26_1","EXP26_2","key","formdef_version","duration","submissionday"
"122",239,2051,109,11,1,2,4,1,NA,0,"70000",0,0,18000,0,37000,30000,0,0,NA,NA,7,0,5,NA,"uuid:7b75a5a6-f41c-423e-8370-32ba7c867331",2305021814,179.483337402344,2021-09-11
"123",239,2052,109,11,1,2,4,1,NA,0,"0",0,0,0,0,130000,0,0,0,NA,NA,0,0,NA,NA,"uuid:c93e9eb9-a262-4ebd-99dc-b60a98915472",2305021814,167.433334350586,2021-09-11
"124",239,2053,109,11,1,2,4,1,NA,0,"0",0,0,0,0,35466,0,0,0,NA,NA,7,1,5,5,"uuid:62c26fb7-fba7-48a7-93e2-bf1e274f20f3",2305021814,116.533332824707,2021-09-11
"125",234,2054,38,11,1,2,4,1,NA,70000,"50000",0,0,150000,0,70000,1e+05,0,0,NA,NA,2,0,1,NA,"uuid:cfe0b1b2-eb81-466b-bc19-fbe97f2a6be4",2305021814,139.550003051758,2021-09-11
"126",222,2056,38,11,1,2,4,1,NA,0,"0",0,0,0,0,5700,1040000,0,0,NA,NA,0,0,NA,NA,"uuid:a148aef5-46ed-4fa8-8f3c-63a4ce1febf6",2305021814,113.800003051758,2021-09-11
"127",218,2057,37,17,5,2,4,1,NA,1236000,"150000",0,0,0,0,30000,3500000,0,0,NA,NA,6,0,1,NA,"uuid:7a784474-541d-46a8-9a8b-7bf9f23f68a0",2305021814,107.300003051758,2021-09-11
"128",218,2058,38,11,1,2,4,1,NA,39200,"20000",0,0,0,0,10800,110000,0,0,NA,NA,5,1,5,5,"uuid:8e30afd9-76cd-4da4-99d2-285738c57c90",2305021814,124.150001525879,2021-09-11
"129",222,2059,38,11,1,2,4,1,NA,0,"0",9000,3e+05,0,0,0,0,1,0,1,NA,1,0,5,NA,"uuid:3d8b3315-9821-49f9-9ae8-775042e9a4a7",2305021814,62.4500007629395,2021-09-11
"130",222,2060,38,11,1,2,4,1,NA,0,"25000",0,0,0,0,71000,120000,1,0,1,NA,1,0,1,NA,"uuid:9adbd130-5b61-4df4-9c91-d14250193ca0",2305021814,83.3333358764648,2021-09-11
"131",222,2062,49,11,1,2,4,1,NA,3e+05,"250000",0,0,0,0,250000,0,1,0,1,NA,3,0,1,NA,"uuid:bbb7e327-c6a2-430a-9a67-062fae4dbd10",2305021814,120.783332824707,2021-09-11
"132",222,2063,49,11,1,2,4,1,NA,0,"0",0,250000,0,0,20000,90000,0,0,NA,NA,5,0,5,NA,"uuid:b9d81925-bf01-4009-9964-b1dffe3fcbff",2305021814,85.0500030517578,2021-09-11
"133",234,2064,49,11,1,2,4,1,NA,3000,"0",0,0,2000,0,0,7000,0,0,NA,NA,3,0,5,NA,"uuid:c9e0942d-1046-4600-a3b6-81aac18978ad",2305021814,126.966667175293,2021-09-11
"134",222,2065,49,11,1,2,4,1,NA,0,"58000",0,0,0,0,65000,0,0,0,NA,NA,3,0,5,NA,"uuid:3639d8df-1f90-40d3-b5a8-be88d2852bc5",2305021814,119.366668701172,2021-09-11
"135",234,2066,59,11,1,2,4,1,NA,1000,"0",0,0,0,0,4000,5000,0,0,NA,NA,0,0,NA,NA,"uuid:e2d0f6fa-8747-49b9-a485-06f3ea67a26f",2305021814,160.5,2021-09-11
"136",225,2067,58,11,1,2,4,1,NA,190000,"0",0,0,0,0,180000,0,0,0,NA,NA,7,0,5,NA,"uuid:112d4ddc-9dca-42ff-b7da-095c675cbb5a",2305021814,125,2021-09-11
"137",234,2068,58,11,1,2,4,1,NA,50000,"0",0,0,0,0,70000,0,0,0,NA,NA,2,0,1,NA,"uuid:728434ee-041b-4cb0-b393-702b411d8d8c",2305021814,141.949996948242,2021-09-11
"138",222,2070,59,11,1,2,4,1,NA,0,"50000",0,0,0,0,0,0,0,0,NA,NA,3,0,1,NA,"uuid:2ed5445d-3a9d-4b74-86e8-30979e36f224",2305021814,148.616668701172,2021-09-11
"139",231,2071,69,11,1,2,4,0,1,0,"50000",0,0,0,0,0,0,0,0,NA,NA,2,0,1,NA,"uuid:a00fee30-c027-4079-bb83-717fe103488f",2305021814,97.1666641235352,2021-09-11
"140",231,2072,68,1,8,2,4,0,1,0,"0",0,0,0,0,0,50000,0,0,NA,NA,2,0,5,NA,"uuid:6bcc1b9e-a6d6-4f44-98d9-e508b5e274de",2305021814,138.933334350586,2021-09-11
"141",231,2073,69,11,1,2,4,0,1,0,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:70c3166f-0ea2-4aff-a0b7-fd016785771e",2305021814,134.466659545898,2021-09-11
"142",231,2074,70,17,5,2,4,0,1,0,"0",0,0,0,0,30000,0,0,0,NA,NA,3,0,5,NA,"uuid:2f75e2c9-ed73-495b-92a7-d33206a0972c",2305021814,119.199996948242,2021-09-11
"143",239,2078,35,24,1,2,4,1,NA,0,"100000",0,0,0,0,350000,0,0,0,NA,NA,3,2,1,5,"uuid:74af2945-c200-4324-9fb0-c97c4f5ac6b4",2305021814,116.599998474121,2021-09-11
"144",239,2080,35,24,1,2,4,1,NA,0,"0",0,0,0,0,0,42000,0,0,NA,NA,0,0,NA,NA,"uuid:4e3cb9ef-e130-4d5e-92ec-b8696a523182",2305021814,76.1666641235352,2021-09-11
"145",239,2082,5,6,9,1,4,1,NA,0,"100000",0,20000,0,0,2e+05,0,0,0,NA,NA,3,0,1,NA,"uuid:b1a585ea-cc3b-4997-9cca-cbebb3da91e1",2305021814,93.1833343505859,2021-09-11
"146",225,2083,7,11,1,2,4,1,NA,20000,"220000",0,0,0,0,0,50000,1,0,1,NA,1,0,5,NA,"uuid:c2153614-67da-4812-85af-a7f77d3509b9",2305021814,112.066665649414,2021-09-11
"147",229,2084,7,11,1,2,4,1,NA,30000,"35000",15000,0,0,0,30000,0,0,0,NA,NA,1,0,5,NA,"uuid:057859fd-861f-4afa-9561-e36df0cbdb45",2305021814,145.566665649414,2021-09-11
"148",239,2085,7,11,1,2,4,1,NA,0,"0",0,0,0,0,6e+05,47000,0,0,NA,NA,7,0,5,NA,"uuid:61ef16f4-eeb2-4048-8c8b-b62c5b4eb3ea",2305021814,180.33332824707,2021-09-11
"149",234,2086,7,11,1,2,4,1,NA,1e+05,"0",0,0,0,0,1e+05,0,0,0,NA,NA,3,0,1,NA,"uuid:0e3faade-c1c5-40cf-83f1-52ebe37f7492",2305021814,101.183334350586,2021-09-11
"150",218,2088,7,11,1,2,4,1,NA,659000,"0",0,170000,0,0,58000,0,0,0,NA,NA,4,0,1,NA,"uuid:90cdbfec-94e4-4be8-858b-4c7f710e2a91",2305021814,55.966667175293,2021-09-11
"151",231,2089,7,11,1,2,4,1,NA,0,"170000",166000,0,0,0,6e+05,0,0,0,NA,NA,2,0,1,NA,"uuid:cba4d50f-142b-4d73-94d8-974801fdb8f3",2305021814,98.4833297729492,2021-09-11
"152",222,2090,6,13,8,2,4,1,NA,9e+05,"0",0,0,0,0,150000,0,0,0,NA,NA,2,0,1,NA,"uuid:0ece79ad-0e49-4086-ba9f-95eac6f91fe3",2305021814,91.7666702270508,2021-09-13
"153",231,2091,74,24,1,2,4,1,NA,0,"0",0,0,0,0,30000,0,0,0,NA,NA,1,0,5,NA,"uuid:051807bc-b2b3-448d-8328-e8a5b5179f91",2305021814,100.349998474121,2021-09-13
"154",234,2092,74,24,1,2,4,1,NA,80000,"0",25000,0,0,0,1e+05,0,0,0,NA,NA,4,0,1,NA,"uuid:b51e4e20-7b3a-4088-bd6c-17f09f8b3279",2305021814,156.066665649414,2021-09-13
"155",225,2093,75,24,1,2,4,1,NA,7000,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:6232f271-ef20-4e4b-b26f-0a42731271ec",2305021814,106.116668701172,2021-09-13
"156",225,2094,74,24,1,2,4,1,NA,11000,"0",15000,0,0,0,0,0,0,0,NA,NA,2,0,5,NA,"uuid:29f07f97-e049-448d-b04f-643593af471c",2305021814,131.216659545898,2021-09-13
"157",222,2095,73,17,5,2,4,1,NA,30000,"0",0,0,0,0,10000,0,0,0,NA,NA,2,0,1,NA,"uuid:d24081fc-c91a-4af2-b76e-fcc3426366e9",2305021814,190.550003051758,2021-09-13
"158",245,2096,93,6,9,1,4,1,NA,10000,"0",0,0,0,0,0,0,0,0,NA,NA,7,0,6,NA,"uuid:14684e32-ea50-403f-b388-d3256e2480f4",2107051720,123.416664123535,2021-09-13
"159",229,2098,92,24,1,2,4,1,NA,5000,"0",0,0,0,0,1500,8000,0,0,NA,NA,1,0,5,NA,"uuid:bfdc8dbb-29d5-4c60-805f-d7c2005a8c87",2305021814,153.383331298828,2021-09-13
"160",231,2100,92,24,1,2,4,1,NA,0,"0",40000,0,0,0,20000,0,0,0,NA,NA,2,0,5,NA,"uuid:dc35ada7-d0d4-4cca-9e7f-ce0ae6bf2c7d",2305021814,119.216667175293,2021-09-13
"161",202,2101,30,1,8,2,4,1,NA,0,"0",0,0,29600,0,1e+05,28000,0,1,NA,1,2,0,1,NA,"uuid:0bc853d1-ba17-49d3-9c46-4a1d4c41ce9c",2305021814,110.066665649414,2021-09-13
"162",202,2102,31,1,8,2,4,1,NA,0,"0",0,0,4000,0,1e+05,0,1,0,1,NA,2,1,1,5,"uuid:62020eeb-2b75-4579-8da1-5346aff9f72d",2305021814,162.91667175293,2021-09-13
"163",202,2103,31,1,8,2,4,1,NA,0,"0",0,0,1e+05,0,28500,20000,1,0,1,NA,2,0,5,NA,"uuid:bb631be6-234e-4a99-a062-ec5c6243acf1",2305021814,61.0666656494141,2021-09-13
"164",227,2106,24,13,8,2,4,1,NA,21000,"0",0,0,4000,0,5000,60000,0,0,NA,NA,7,0,1,NA,"uuid:7881b14c-fecb-416a-849a-dbb9a9b0ad53",2305021814,91.783332824707,2021-09-13
"165",227,2107,24,13,8,2,4,1,NA,0,"0",0,0,4000,0,50000,45000,0,0,NA,NA,3,0,5,NA,"uuid:aee3e1c5-33cc-4ac7-b72d-23f470586453",2305021814,227.016662597656,2021-09-13
"166",227,2108,24,13,8,2,4,1,NA,0,"50000",0,0,4000,0,20000,210000,0,0,NA,NA,3,0,5,NA,"uuid:042c05db-aabd-4da6-a2fc-603305dd7d65",2305021814,129.83332824707,2021-09-13
"167",227,2109,25,17,5,2,4,1,NA,0,"0",0,0,0,0,0,150000,0,0,NA,NA,1,0,5,NA,"uuid:674c1ca0-8f01-4ffe-b8b0-303c9d8119f2",2305021814,127.433334350586,2021-09-13
"168",227,2110,23,13,8,2,4,1,NA,28000,"0",41660,0,0,0,25800,54000,1,0,1,NA,3,0,1,NA,"uuid:8ae321bd-0700-456c-b368-8aac85e12995",2305021814,139.816665649414,2021-09-13
"169",215,2112,33,13,8,2,4,1,NA,25000,"810000",0,0,0,0,0,0,0,0,NA,NA,3,0,5,NA,"uuid:b08e6b62-d18d-4d7c-86e3-09a31054f2da",2305021814,109.233329772949,2021-09-13
"170",214,2113,34,13,8,2,4,1,NA,0,"0",0,0,0,0,1000,0,0,0,NA,NA,3,0,6,NA,"uuid:7c160103-4347-439d-ba73-2066773195e7",2305021814,90.5166702270508,2021-09-13
"171",214,2114,34,13,8,2,4,1,NA,0,"12000",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:e7a9ca63-7cf3-4162-a601-e07c6f6d3d7e",2305021814,49.2999992370605,2021-09-13
"172",215,2115,34,13,8,2,4,1,NA,80000,"45000",0,0,0,0,30000,0,0,0,NA,NA,5,0,5,NA,"uuid:bf82a68b-9792-4e0f-b7f1-d784983f11cb",2305021814,54.9000015258789,2021-09-13
"173",205,2116,95,13,8,2,4,1,NA,185000,"0",0,0,0,0,150000,0,0,0,NA,NA,3,3,1,5,"uuid:18458b3a-7a70-411e-a220-6cd8f75ea073",2305021814,135.91667175293,2021-09-13
"174",205,2117,95,13,8,2,4,1,NA,92000,"0",0,0,0,0,1e+05,35000,0,0,NA,NA,0,0,NA,NA,"uuid:4af25245-fac2-4da3-88ab-ffc0f7b51cff",2305021814,95.6999969482422,2021-09-13
"175",226,2118,95,13,8,2,4,1,NA,55000,"30000",15000,0,0,0,270000,40000,0,0,NA,NA,2,0,5,NA,"uuid:78057422-edc3-4942-8d3d-6211a4afb91b",2305021814,120.233329772949,2021-09-13
"176",226,2120,95,13,8,2,4,1,NA,65000,"0",0,0,0,0,57250,3e+05,1,0,1,NA,2,0,1,NA,"uuid:175684f5-81c9-4ff0-b358-849427d9622b",2305021814,140.5,2021-09-13
"177",40,3001,12,18,6,2,6,1,NA,0,"0",0,0,0,0,0,20000,0,0,NA,NA,0,0,NA,NA,"uuid:6452d13f-6838-4372-bf87-bdc6b3c38af5",2305021814,160.449996948242,2021-09-13
"178",30,3002,12,18,6,2,6,1,NA,1e+05,"0",0,0,0,0,40000,47000,0,0,NA,NA,2,0,5,NA,"uuid:bcf05e95-224b-46f4-a54c-24e4f4270a4a",2305021814,95.2666702270508,2021-09-13
"179",40,3005,12,18,6,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:fa070e40-8f70-4505-a450-16d0c12237f1",2305021814,73.1666641235352,2021-09-13
"180",26,3006,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,12000,0,0,NA,NA,0,0,NA,NA,"uuid:4d334765-2f22-4d71-96e2-c57a5de0bf18",2305021814,114.183334350586,2021-09-13
"181",26,3007,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,1e+05,1,0,1,NA,2,0,5,NA,"uuid:da05fd41-24b2-4eb1-aef3-2f09c0627331",2305021814,99.966667175293,2021-09-13
"182",27,3008,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,20000,0,0,NA,NA,0,0,NA,NA,"uuid:8bdd66ac-4620-4b38-aaf1-95689cea0dd3",2305021814,82.716667175293,2021-09-13
"183",26,3009,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:d26f548c-03aa-4b30-b111-d0abc08d3d64",2305021814,144.66667175293,2021-09-13
"184",5,3011,79,18,6,2,6,1,NA,0,"20000",0,0,0,0,0,2e+05,0,0,NA,NA,1,0,5,NA,"uuid:30fead45-356f-4e91-9507-aa41e0304a05",2305021814,85.716667175293,2021-09-13
"185",229,3013,79,18,6,2,6,1,NA,7e+05,"200000",0,0,0,0,400020,200080,1,0,1,NA,3,7,1,1,"uuid:82f1d1f7-eef3-4e43-aa02-8ebc7f4823c7",2305021814,105.133331298828,2021-09-13
"186",62,3014,79,18,6,2,6,1,NA,24000,"0",0,0,0,0,0,18000,0,0,NA,NA,3,0,1,NA,"uuid:2294787e-a3eb-4224-aab3-3659569550a0",2305021814,159.58332824707,2021-09-13
"187",226,3017,112,3,3,2,6,1,NA,19000,"0",0,0,0,0,23500,15000,0,0,NA,NA,1,0,6,NA,"uuid:f8b583d4-6643-4872-a1fc-bdeecb89683f",2305021814,71.2666702270508,2021-09-13
"188",215,3018,112,3,3,2,6,1,NA,3e+05,"0",0,0,0,0,3e+05,0,0,0,NA,NA,3,0,5,NA,"uuid:6b9b01e4-1794-4ff5-b5a0-8b6e5fcabf2a",2305021814,120.266670227051,2021-09-13
"189",214,3020,112,3,3,2,6,1,NA,0,"0",0,0,0,0,80000,58000,0,0,NA,NA,7,0,1,NA,"uuid:1fae8e8c-db22-434e-a462-1f838cad7ee9",2305021814,118.666664123535,2021-09-14
"190",231,3021,57,10,3,2,6,1,NA,0,"200000",0,0,0,0,0,50000,0,0,NA,NA,1,0,5,NA,"uuid:80f83bec-fd4e-4aaf-998d-8b40599ab601",2305021814,131.966659545898,2021-09-14
"191",225,3022,57,10,3,2,6,1,NA,60000,"100000",0,0,0,0,150000,0,0,0,NA,NA,7,1,1,5,"uuid:5f46a13a-f84d-4e07-b466-b5f181a88f8e",2305021814,140.08332824707,2021-09-14
"192",222,3023,57,10,3,2,6,1,NA,50000,"0",0,0,0,0,30000,24000,0,0,NA,NA,1,2,5,5,"uuid:3808a681-16f6-4c3b-8ef8-6e8aa994975d",2305021814,106.099998474121,2021-09-14
"193",222,3024,57,10,3,2,6,1,NA,3e+05,"0",0,0,30000,80000,2e+05,0,0,0,NA,NA,3,2,1,5,"uuid:cdff03bc-f083-41f7-b7fd-3fdcfd58ba5c",2305021814,143.149993896484,2021-09-14
"194",222,3025,57,10,3,2,6,1,NA,220000,"20000",0,0,0,0,660000,0,0,0,NA,NA,3,2,1,5,"uuid:c0ba94ca-f4b7-49be-bb81-ac4ba149cf37",2305021814,84.1166687011719,2021-09-14
"195",231,3028,84,10,3,2,6,1,NA,50000,"300000",10000,0,20000,0,1e+05,75000,0,0,NA,NA,1,5,1,5,"uuid:304573f4-a3fd-4eff-8a42-6177aefdaabf",2305021814,123.383331298828,2021-09-14
"196",239,3029,84,10,3,2,6,1,NA,0,"0",2e+05,0,0,0,350000,0,0,0,NA,NA,7,0,1,NA,"uuid:471919e2-e1b0-461e-a08b-3f2cbdd6e66b",2305021814,118.083335876465,2021-09-14
"197",218,3033,99,10,3,2,6,1,NA,610000,"120000",0,0,0,0,1e+05,0,0,0,NA,NA,2,0,1,NA,"uuid:9b6e39ce-560b-41f9-8681-c3179b51de58",2305021814,109,2021-09-14
"198",229,3034,99,10,3,2,6,1,NA,32000,"0",0,0,0,0,8800,0,0,0,NA,NA,3,0,5,NA,"uuid:6e4aacb5-11ef-439d-a9d3-8e2315c95a41",2305021814,172.83332824707,2021-09-14
"199",239,3035,99,10,3,2,6,1,NA,4e+05,"0",0,0,0,0,0,0,0,0,NA,NA,4,0,1,NA,"uuid:c05bf94a-c9f7-4c66-a89a-bc06caf9f39b",2305021814,81.4499969482422,2021-09-14
"200",239,3036,51,19,3,2,6,1,NA,0,"800000",0,0,6e+05,0,3e+05,0,0,0,NA,NA,7,2,5,5,"uuid:577862bd-43ad-49d0-93a8-f1a7cfbaf480",2305021814,196.316665649414,2021-09-14
"201",227,3038,119,19,3,2,6,1,NA,30000,"0",0,0,0,0,234000,0,1,0,1,NA,2,0,1,NA,"uuid:95684556-dad4-4978-9d46-d4c8fa65e2ac",2305021814,123.566665649414,2021-09-14
"202",225,3041,51,19,3,2,6,1,NA,50000,"60000",0,0,0,0,30000,30000,0,0,NA,NA,7,2,5,5,"uuid:95dcdc06-af7c-45d1-ac43-c4cccddc9ba8",2305021814,106.300003051758,2021-09-14
"203",218,3043,51,19,3,2,6,1,NA,85000,"50000",0,0,40000,0,60000,0,0,0,NA,NA,7,0,1,NA,"uuid:3d450394-110c-42a5-966a-de8f0b66fa88",2305021814,114.666664123535,2021-09-14
"204",225,3044,51,19,3,2,6,1,NA,30000,"0",0,0,0,0,0,0,0,0,NA,NA,7,0,5,NA,"uuid:19958ff9-419d-4cde-9afa-ad3d17a8c38b",2305021814,151.16667175293,2021-09-14
"205",229,3047,86,19,3,2,6,1,NA,12000,"0",0,0,0,0,25000,28000,0,0,NA,NA,3,0,1,NA,"uuid:a181a73e-a657-477d-aa56-88d889811c13",2305021814,111.449996948242,2021-09-14
"206",218,3048,86,19,3,2,6,1,NA,292000,"0",0,0,5000,0,44000,0,0,0,NA,NA,1,0,1,NA,"uuid:4f55c9f8-36c0-41be-bde9-5563941ab898",2305021814,58.466667175293,2021-09-14
"207",229,3050,86,19,3,2,6,1,NA,3500,"0",0,6e+05,0,0,2000,150000,1,1,1,1,3,0,1,NA,"uuid:e35b52ea-f612-4dcb-b8c1-e4f5ab60ed37",2305021814,171.716659545898,2021-09-14
"208",215,3051,13,21,3,2,6,1,NA,40000,"0",0,0,0,0,0,0,0,0,NA,NA,3,0,1,NA,"uuid:bf80323a-cca7-45ea-bafb-781560a60b7b",2305021814,151.116668701172,2021-09-14
"209",214,3054,13,21,3,2,6,1,NA,0,"0",0,0,0,0,80000,50000,0,0,NA,NA,3,0,1,NA,"uuid:775146a7-fd47-4b1e-94e8-856fec8f8bbc",2305021814,91.9499969482422,2021-09-14
"210",205,3056,13,21,3,2,6,1,NA,52000,"0",5000,0,53000,0,6000,65000,0,0,NA,NA,7,0,1,NA,"uuid:89427aeb-a07b-4135-a947-e09686e42124",2305021814,93.9000015258789,2021-09-14
"211",227,3057,90,21,3,2,6,1,NA,80000,"0",0,0,50000,0,120000,14000,0,0,NA,NA,2,0,5,NA,"uuid:b84fc3e3-0e0c-4017-997e-0fa26af29c5b",2305021814,194.850006103516,2021-09-14
"212",214,3058,90,21,3,2,6,1,NA,24000,"36000",0,0,0,0,0,80000,0,0,NA,NA,7,0,1,NA,"uuid:902dee62-7e24-4eed-a1c1-a3ed10b8047e",2305021814,158.08332824707,2021-09-14
"213",227,3059,90,21,3,2,6,1,NA,0,"150000",0,0,0,0,0,20000,0,1,NA,1,5,1,5,5,"uuid:cde166b1-42df-4cd9-b568-b209f26670d4",2305021814,83.7333297729492,2021-09-14
"214",215,3060,90,21,3,2,6,1,NA,35000,"0",0,0,0,0,5000,40000,0,0,NA,NA,3,0,5,NA,"uuid:10fecfa2-6c69-4b76-8e1f-83c149496399",2305021814,124.983329772949,2021-09-14
"215",205,3062,91,21,3,2,6,1,NA,184600,"200000",0,0,0,0,10000,106000,0,0,NA,NA,7,1,1,5,"uuid:58cafdaf-debf-42c4-8cbd-3a5af9c34791",2305021814,122.533332824707,2021-09-14
"216",211,3063,91,21,3,2,6,1,NA,0,"0",0,0,70000,0,49400,85000,0,1,NA,1,7,0,1,NA,"uuid:52b6cf8f-30ba-40bc-a5f1-9f4f8086755e",2305021814,133,2021-09-14
"217",205,3065,91,21,3,2,6,1,NA,125200,"0",0,0,40000,0,0,30000,0,0,NA,NA,4,0,1,NA,"uuid:b196ac67-2a6c-4b3d-b62c-c23b2db1f26b",2305021814,88.5833358764648,2021-09-14
"218",216,3066,114,23,8,2,6,1,NA,135000,"300000",0,0,0,0,143000,2e+05,0,0,NA,NA,2,0,1,NA,"uuid:f283e6d3-3905-40cf-a82e-aff2494aaedd",2305021814,140.366668701172,2021-09-14
"219",216,3067,114,23,8,2,6,1,NA,75000,"100000",0,0,70000,0,64500,220000,0,0,NA,NA,2,0,5,NA,"uuid:e629c4cc-baa2-490c-9641-738b7ea096a3",2305021814,105.333335876465,2021-09-14
"220",243,3068,114,23,8,2,6,1,NA,0,"0",0,0,0,0,34100,0,0,0,NA,NA,1,0,6,NA,"uuid:1208f0b6-a2e6-4146-bf4d-8193a702eff5",2305021814,116.733329772949,2021-09-14
"221",228,3070,114,23,8,2,6,1,NA,0,"0",0,0,0,0,0,150000,0,0,NA,NA,4,0,5,NA,"uuid:99570a94-37f5-4a38-88f2-3614047e4f17",2305021814,100.933334350586,2021-09-14
"222",242,3071,88,23,8,2,6,1,NA,0,"0",0,0,0,0,54000,1e+05,0,0,NA,NA,4,0,1,NA,"uuid:61bcb569-c1d9-46c6-a47b-7bea0360c7e1",2305021814,65.25,2021-09-14
"223",202,3072,88,23,8,2,6,1,NA,0,"0",0,0,0,0,51000,36000,0,0,NA,NA,2,0,1,NA,"uuid:34f8845a-2be9-41cf-958e-9c58ec199c11",2305021814,69.0833358764648,2021-09-14
"224",202,3073,88,23,8,2,6,1,NA,0,"0",0,0,0,0,30000,0,0,0,NA,NA,4,0,1,NA,"uuid:273d8649-3220-4d9e-b31a-b0c1c6037283",2305021814,113.383331298828,2021-09-14
"225",213,3074,88,23,8,2,6,1,NA,30000,"0",0,0,0,0,136000,0,0,0,NA,NA,3,0,1,NA,"uuid:a9955d89-4869-4ead-b834-5a052da8469c",2305021814,131.33332824707,2021-09-14
"226",234,3076,88,23,8,2,6,1,NA,36000,"0",0,0,0,0,1e+05,0,0,0,NA,NA,1,0,1,NA,"uuid:dbec9cbf-de5a-4829-a2a5-3689c33d36a3",2305021814,124.516670227051,2021-09-14
"227",213,3077,88,23,8,2,6,1,NA,50000,"0",0,0,0,0,180000,0,0,0,NA,NA,7,0,1,NA,"uuid:5ca90c23-05f3-4b7e-8cb6-f186383540dd",2305021814,198.466659545898,2021-09-14
"228",202,3078,88,23,8,2,6,1,NA,0,"80000",0,0,0,0,550000,0,0,0,NA,NA,2,0,1,NA,"uuid:ed1cac02-a852-4e5b-9fab-293016554e7e",2305021814,196.983337402344,2021-09-15
"229",234,3079,88,23,8,2,6,1,NA,30000,"0",0,0,0,0,70000,0,0,0,NA,NA,3,2,1,5,"uuid:3e97944d-253b-4676-8303-569ab6cdf05d",2305021814,154.716659545898,2021-09-15
"230",242,3080,88,23,8,2,6,1,NA,0,"0",0,2e+05,0,0,21600,0,0,0,NA,NA,0,0,NA,NA,"uuid:5ad99a1a-b909-4b67-8080-9c5329033cfb",2305021814,81.3166656494141,2021-09-15
"231",243,3081,10,23,8,2,6,1,NA,10000,"0",0,0,0,0,50000,50000,0,0,NA,NA,1,1,5,5,"uuid:c6e29d69-2a5d-4932-b6b2-5980d9cba3db",2305021814,226.883331298828,2021-09-15
"232",240,3082,10,23,8,2,6,1,NA,0,"70000",0,0,0,0,110000,120000,0,0,NA,NA,4,5,1,5,"uuid:cbe2282b-7c09-4ab2-83f2-01d2c5e39416",2305021814,100.483329772949,2021-09-15
"233",212,3083,10,23,8,2,6,1,NA,80000,"50000",0,0,0,0,19100,450000,0,0,NA,NA,7,0,1,NA,"uuid:46ee2fa3-b9f2-4236-94bc-96876a738693",2305021814,125.050003051758,2021-09-15
"234",212,3084,10,23,8,2,6,1,NA,50000,"0",0,0,0,0,22500,50000,0,0,NA,NA,4,0,1,NA,"uuid:4e93701f-23bb-48c0-94f0-18087b6957ce",2305021814,114.199996948242,2021-09-15
"235",220,3085,10,23,8,2,6,1,NA,50000,"0",0,0,0,0,20000,25000,0,0,NA,NA,3,0,5,NA,"uuid:f20d0282-075f-4dd9-a2ca-88789f15ab4b",2305021814,90.8000030517578,2021-09-15
"236",37,3086,1,13,8,2,6,1,NA,42000,"0",0,0,0,0,0,1e+05,0,0,NA,NA,7,0,5,NA,"uuid:20d6d632-dce8-476a-95d6-83990d7429e9",2305021814,98.783332824707,2021-09-15
"237",2,3087,1,13,8,2,6,1,NA,5000,"0",0,0,0,0,0,0,0,0,NA,NA,3,0,5,NA,"uuid:03e9af41-a67d-4c6c-9ed4-7cbd78ce20ff",2305021814,120.099998474121,2021-09-15
"238",2,3088,1,13,8,2,6,1,NA,-88,"0",0,0,0,0,-88,20000,1,0,1,NA,2,0,1,NA,"uuid:25b04d84-43b3-45e5-a440-b5ec7b9f1193",2305021814,85.9833297729492,2021-09-15
"239",243,3091,62,13,8,2,6,1,NA,0,"0",0,0,0,0,6000,54000,0,0,NA,NA,3,2,5,5,"uuid:ae022e31-ecd1-4d26-a137-ab0aee9a2c9f",2305021814,99.4333343505859,2021-09-15
"240",212,3092,62,13,8,2,6,1,NA,0,"0",0,0,0,0,60000,3e+05,0,0,NA,NA,3,0,1,NA,"uuid:ffb58230-0c84-4b76-8330-41349d8321c8",2305021814,99.6999969482422,2021-09-15
"241",205,3093,62,13,8,2,6,1,NA,0,"0",0,0,0,0,80000,50000,0,0,NA,NA,3,0,5,NA,"uuid:dc861925-b3f3-49f5-a119-c4e199d18545",2305021814,168.816665649414,2021-09-15
"242",228,3096,82,13,8,2,6,1,NA,38600,"0",0,0,0,0,30000,20000,0,0,NA,NA,0,0,NA,NA,"uuid:91e42e7f-7179-438d-abb4-1a1304b2714b",2305021814,98.4499969482422,2021-09-15
"243",54,3097,82,13,8,2,6,1,NA,0,"0",0,2e+05,0,0,0,50000,0,0,NA,NA,2,0,5,NA,"uuid:50e14542-6859-43e1-a671-df10c3b95ae0",2305021814,122.599998474121,2021-09-15
