"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","plot_number","plot","CROP","CRP08QA","CRP08UA","CRP09QA","CRP09UA","CRP10A"
"1282",46,3626,111,18,6,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"1283",60,3627,111,18,6,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1284",60,3627,111,18,6,2,6,1,NA,"2",1,9,40,1,0,NA,NA
"1285",1,3628,111,18,6,2,6,1,NA,"1",1,9,15,1,0,NA,NA
"1286",1,3628,111,18,6,2,6,1,NA,"2",1,9,25,1,0,NA,NA
"1287",60,3629,111,18,6,2,6,1,NA,"1",1,9,35,1,0,NA,NA
"1288",60,3629,111,18,6,2,6,1,NA,"2",1,9,45,1,0,NA,NA
"1289",33,3630,111,18,6,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"1290",33,3630,111,18,6,2,6,1,NA,"2",1,9,5,1,0,NA,NA
"1291",60,3631,111,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1292",60,3631,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1293",33,3632,111,18,6,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1294",33,3632,111,18,6,2,6,1,NA,"2",1,5,6,1,0,NA,NA
"1295",46,3633,111,18,6,2,6,1,NA,"1",1,9,100,1,40,1,12800
"1296",46,3633,111,18,6,2,6,1,NA,"2",1,9,7,1,0,NA,NA
"1297",33,3634,111,18,6,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1298",33,3634,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1299",33,3635,111,18,6,2,6,1,NA,"1",1,9,112,1,0,NA,NA
"1300",33,3635,111,18,6,2,6,1,NA,"2",1,9,50,1,0,NA,NA
"1301",33,3636,111,18,6,2,6,1,NA,"1",1,9,255,1,0,NA,NA
"1302",33,3636,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1303",33,3637,111,18,6,2,6,1,NA,"1",1,5,100,1,0,NA,NA
"1304",33,3637,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1305",46,3638,111,18,6,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"1306",46,3638,111,18,6,2,6,1,NA,"2",1,28,1050,1,900,1,180000
"1307",15,3639,32,18,6,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1308",15,3639,32,18,6,2,6,1,NA,"2",1,11,0,NA,NA,NA,NA
"1309",15,3640,32,18,6,2,6,1,NA,"1",1,9,1,3,0,NA,NA
"1310",15,3640,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1311",33,3641,32,18,6,2,6,1,NA,"1",1,9,150,1,50,1,12500
"1312",33,3641,32,18,6,2,6,1,NA,"2",1,6,200,1,50,1,3500
"1313",54,3642,32,18,6,2,6,1,NA,"1",1,9,200,1,0,NA,NA
"1314",54,3642,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1315",222,3643,32,18,6,2,6,1,NA,"1",1,75,50,1,0,NA,NA
"1316",222,3643,32,18,6,2,6,1,NA,"2",1,28,20,17,15,17,45000
"1317",27,3644,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1318",27,3644,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1319",16,3645,32,18,6,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1320",16,3645,32,18,6,2,6,1,NA,"2",1,9,6,1,0,NA,NA
"1321",16,3646,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1322",16,3646,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1323",15,3647,32,18,6,2,6,1,NA,"1",1,4,150,1,100,1,20000
"1324",15,3647,32,18,6,2,6,1,NA,"2",1,26,2500,1,2200,1,250000
"1325",239,3648,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1326",239,3648,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1327",16,3650,111,18,6,2,6,1,NA,"1",1,9,15,1,0,NA,NA
"1328",16,3650,111,18,6,2,6,1,NA,"2",1,9,15,1,0,NA,NA
"1329",16,3651,111,18,6,2,6,1,NA,"1",1,9,35,1,0,NA,NA
"1330",16,3651,111,18,6,2,6,1,NA,"2",1,9,50,1,0,NA,NA
"1331",16,3652,111,18,6,2,6,1,NA,"1",1,4,100,1,0,NA,NA
"1332",16,3652,111,18,6,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"1333",16,3653,111,18,6,2,6,1,NA,"1",1,5,106,1,60,1,14000
"1334",16,3653,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1335",26,3656,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1336",26,3656,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1337",15,3657,32,18,6,2,6,1,NA,"1",1,9,NA,NA,NA,NA,NA
"1338",15,3657,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1339",26,3658,32,18,6,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1340",26,3658,32,18,6,2,6,1,NA,"2",1,9,5,1,0,NA,NA
"1341",27,3659,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1342",27,3659,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1343",27,3660,32,18,6,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"1344",27,3660,32,18,6,2,6,1,NA,"2",1,9,5,1,0,NA,NA
"1345",27,3661,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1346",27,3661,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1347",222,3662,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1348",222,3662,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1349",3,3663,79,18,6,2,6,1,NA,"1",1,9,27,1,0,NA,NA
"1350",3,3663,79,18,6,2,6,1,NA,"2",1,9,12,1,0,NA,NA
"1351",3,3664,79,18,6,2,6,1,NA,"1",1,6,200,1,50,1,5000
"1352",3,3664,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1353",3,3666,79,18,6,2,6,1,NA,"1",1,6,80,1,0,NA,NA
"1354",3,3666,79,18,6,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"1355",62,3667,79,18,6,2,6,1,NA,"1",1,9,200,1,0,NA,NA
"1356",62,3667,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1357",62,3668,79,18,6,2,6,1,NA,"1",1,9,60,1,20,1,4400
"1358",62,3668,79,18,6,2,6,1,NA,"2",1,9,17,1,0,NA,NA
"1359",62,3669,79,18,6,2,6,1,NA,"1",1,9,60,1,0,NA,NA
"1360",62,3669,79,18,6,2,6,1,NA,"2",1,9,50,1,0,NA,NA
"1361",62,3670,79,18,6,2,6,1,NA,"1",1,9,1,4,0,NA,NA
"1362",62,3670,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1363",62,3671,79,18,6,2,6,1,NA,"1",1,9,300,1,100,1,50000
"1364",62,3671,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1365",61,3672,79,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1366",61,3672,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1367",61,3673,79,18,6,2,6,1,NA,"1",1,9,30,1,15,1,6000
"1368",61,3673,79,18,6,2,6,1,NA,"2",1,9,30,1,15,1,6000
"1369",44,3674,50,18,6,2,6,1,NA,"1",1,4,0,NA,NA,NA,NA
"1370",44,3674,50,18,6,2,6,1,NA,"2",1,6,0,NA,NA,NA,NA
"1371",44,3675,50,18,6,2,6,1,NA,"1",1,6,600,1,300,1,35000
"1372",44,3675,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1373",44,3676,50,18,6,2,6,1,NA,"1",1,4,70,1,0,NA,NA
"1374",44,3676,50,18,6,2,6,1,NA,"2",1,6,150,1,60,1,6000
"1375",215,3677,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1376",215,3677,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1377",5,3678,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1378",5,3678,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1379",5,3679,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1380",5,3679,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1381",5,3680,50,18,6,2,6,1,NA,"1",1,4,30,1,0,NA,NA
"1382",5,3680,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1383",5,3681,50,18,6,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"1384",5,3681,50,18,6,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"1385",222,3683,12,18,6,2,6,1,NA,"1",1,9,10,1,10,1,3500
"1386",222,3683,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1387",27,3684,12,18,6,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"1388",27,3684,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1389",27,3685,12,18,6,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1390",27,3685,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1391",245,3686,12,18,6,2,6,1,NA,"1",1,12,3,1,0,NA,NA
"1392",245,3686,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1393",27,3687,12,18,6,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"1394",27,3687,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1395",15,3688,12,18,6,2,6,1,NA,"1",1,6,660,1,440,1,68000
"1396",15,3688,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1397",15,3689,12,18,6,2,6,1,NA,"1",1,26,1530,1,1.5,6,4e+05
"1398",15,3689,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1399",15,3690,12,18,6,2,6,1,NA,"1",1,9,15,1,0,NA,NA
"1400",15,3690,12,18,6,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"1401",15,3691,12,18,6,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"1402",15,3691,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1403",15,3692,12,18,6,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1404",15,3692,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1405",45,3693,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1406",45,3693,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1407",45,3694,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1408",45,3694,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1409",45,3695,50,18,6,2,6,1,NA,"1",1,9,250,1,100,1,20000
"1410",45,3695,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1411",45,3696,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1412",45,3696,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1413",18,3697,50,18,6,2,6,1,NA,"1",1,75,200,1,70,1,10500
"1414",18,3697,50,18,6,2,6,1,NA,"2",1,75,50,1,0,NA,NA
"1415",18,3698,50,18,6,2,6,1,NA,"1",1,4,100,1,0,NA,NA
"1416",18,3698,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1417",18,3700,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1418",18,3700,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1419",44,3701,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1420",44,3701,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1421",30,3702,12,18,6,2,6,1,NA,"1",1,5,20,1,0,NA,NA
"1422",30,3702,12,18,6,2,6,1,NA,"2",1,4,20,1,0,NA,NA
"1423",30,3703,12,18,6,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1424",30,3703,12,18,6,2,6,1,NA,"2",1,9,150,1,100,1,25000
"1425",30,3704,12,18,6,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"1426",30,3704,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1427",30,3705,12,18,6,2,6,1,NA,"1",1,9,300,1,300,1,120000
"1428",30,3705,12,18,6,2,6,1,NA,"2",1,11,10,1,0,NA,NA
"1429",30,3706,12,18,6,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1430",30,3706,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1431",17,3707,12,18,6,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1432",17,3707,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1433",18,3708,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1434",18,3708,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1435",45,3709,50,18,6,2,6,1,NA,"1",1,28,150,1,105,1,6000
"1436",45,3709,50,18,6,2,6,1,NA,"2",1,6,200,1,130,1,15000
"1437",45,3710,50,18,6,2,6,1,NA,"1",1,4,80,1,0,NA,NA
"1438",45,3710,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1439",52,3711,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1440",52,3711,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1441",44,3712,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1442",44,3712,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1443",45,3713,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1444",45,3713,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1445",215,3714,50,18,6,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1446",215,3714,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1447",27,3715,12,18,6,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1448",27,3715,12,18,6,2,6,1,NA,"2",1,9,50,1,0,NA,NA
"1449",15,3716,12,18,6,2,6,1,NA,"1",1,9,350,1,150,1,45000
"1450",15,3716,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1451",30,3717,12,18,6,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1452",30,3717,12,18,6,2,6,1,NA,"2",1,9,15,1,0,NA,NA
"1453",30,3718,12,18,6,2,6,1,NA,"1",1,5,1200,1,1100,1,220000
"1454",30,3718,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1455",17,3720,12,18,6,2,6,1,NA,"1",1,9,2,1,0,NA,NA
"1456",17,3720,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1457",17,3721,12,18,6,2,6,1,NA,"1",1,9,200,1,100,1,34000
"1458",17,3721,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1459",17,3722,12,18,6,2,6,1,NA,"1",1,4,600,1,500,1,1e+05
"1460",17,3722,12,18,6,2,6,1,NA,"2",1,4,700,1,700,1,140000
"1461",17,3724,12,18,6,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1462",17,3724,12,18,6,2,6,1,NA,"2",1,9,20,1,0,NA,NA
"1463",26,3725,12,18,6,2,6,1,NA,"1",1,9,15,1,0,NA,NA
"1464",26,3725,12,18,6,2,6,1,NA,"2",1,75,100,1,0,NA,NA
"1465",26,3726,12,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1466",26,3726,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1467",26,3727,12,18,6,2,6,1,NA,"1",1,75,50,1,0,NA,NA
"1468",26,3727,12,18,6,2,6,1,NA,"2",1,9,25,1,0,NA,NA
"1469",61,3728,79,18,6,2,6,1,NA,"1",1,9,160,1,20,1,5000
"1470",61,3728,79,18,6,2,6,1,NA,"2",1,9,200,1,0,NA,NA
"1471",61,3729,79,18,6,2,6,1,NA,"1",1,9,300,1,0,NA,NA
"1472",61,3729,79,18,6,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"1473",19,3730,79,18,6,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1474",19,3730,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1475",19,3731,79,18,6,2,6,1,NA,"1",1,9,37,1,0,NA,NA
"1476",19,3731,79,18,6,2,6,1,NA,"2",1,6,50,17,0,NA,NA
"1477",61,3732,79,18,6,2,6,1,NA,"1",1,6,10,17,0,NA,NA
"1478",61,3732,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1479",19,3733,79,18,6,2,6,1,NA,"1",1,9,70,1,10,1,4000
"1480",19,3733,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1481",61,3734,79,18,6,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"1482",61,3734,79,18,6,2,6,1,NA,"2",1,7,2,17,0,NA,NA
"1483",26,3735,12,18,6,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1484",26,3735,12,18,6,2,6,1,NA,"2",1,75,80,1,0,NA,NA
"1485",26,3736,12,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1486",26,3736,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1487",27,3737,12,18,6,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1488",27,3737,12,18,6,2,6,1,NA,"2",1,4,200,1,0,NA,NA
"1489",27,3738,12,18,6,2,6,1,NA,"1",1,9,170,1,0,NA,NA
"1490",27,3738,12,18,6,2,6,1,NA,"2",1,9,5,1,0,NA,NA
"1491",27,3739,12,18,6,2,6,1,NA,"1",1,9,1500,1,100,1,20000
"1492",27,3739,12,18,6,2,6,1,NA,"2",1,9,20,1,0,NA,NA
"1493",15,3740,12,18,6,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1494",15,3740,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1495",15,3741,12,18,6,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1496",15,3741,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1497",51,3742,79,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1498",51,3742,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1499",51,3743,79,18,6,2,6,1,NA,"1",1,9,1,4,0,NA,NA
"1500",51,3743,79,18,6,2,6,1,NA,"2",1,9,5,1,0,NA,NA
"1501",61,3744,79,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1502",61,3744,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1503",51,3745,79,18,6,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"1504",51,3745,79,18,6,2,6,1,NA,"2",1,9,200,1,0,NA,NA
"1505",40,3746,79,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1506",40,3746,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1507",3,3747,79,18,6,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"1508",3,3747,79,18,6,2,6,1,NA,"2",1,9,15,1,0,NA,NA
"1509",51,3748,79,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1510",51,3748,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1511",5,3749,79,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1512",5,3749,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1513",62,3750,79,18,6,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1514",62,3750,79,18,6,2,6,1,NA,"2",1,6,0,NA,NA,NA,NA
"1515",3,3751,79,18,6,2,6,1,NA,"1",1,5,4,4,2,4,20000
"1516",3,3751,79,18,6,2,6,1,NA,"2",1,4,100,1,40,1,8000
"1517",3,3752,79,18,6,2,6,1,NA,"1",1,4,50,1,0,NA,NA
"1518",3,3752,79,18,6,2,6,1,NA,"2",1,75,80,1,0,NA,NA
"1519",5,3753,79,18,6,2,6,1,NA,"1",1,9,20,1,10,1,3000
"1520",5,3753,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1521",15,3754,12,18,6,2,6,1,NA,"1",1,9,45,1,0,NA,NA
"1522",15,3754,12,18,6,2,6,1,NA,"2",1,4,100,1,0,NA,NA
"1523",17,3756,12,18,6,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"1524",17,3756,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1525",17,3757,12,18,6,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1526",17,3757,12,18,6,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"1527",17,3758,12,18,6,2,6,1,NA,"1",1,9,200,1,150,1,87500
"1528",17,3758,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1529",17,3759,12,18,6,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1530",17,3759,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1531",26,3760,12,18,6,2,6,1,NA,"1",1,9,60,1,30,1,10500
"1532",26,3760,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1533",26,3761,12,18,6,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"1534",26,3761,12,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1535",40,3762,79,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1536",40,3762,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1537",19,3763,79,18,6,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1538",19,3763,79,18,6,2,6,1,NA,"2",1,9,15,1,0,NA,NA
"1539",19,3764,79,18,6,2,6,1,NA,"1",1,9,200,1,0,NA,NA
"1540",19,3764,79,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1541",51,3765,79,18,6,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"1542",51,3765,79,18,6,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"1543",51,3766,79,18,6,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"1544",51,3766,79,18,6,2,6,1,NA,"2",1,6,5,16,0,NA,NA
"1545",40,3767,79,18,6,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1546",40,3767,79,18,6,2,6,1,NA,"2",1,6,1,17,0,NA,NA
"1547",215,3768,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1548",215,3768,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1549",44,3769,50,18,6,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1550",44,3769,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1551",5,3771,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1552",5,3771,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1553",52,3772,50,18,6,2,6,1,NA,"1",1,4,10,1,0,NA,NA
"1554",52,3772,50,18,6,2,6,1,NA,"2",1,4,23,1,0,NA,NA
"1555",5,3773,50,18,6,2,6,1,NA,"1",1,75,160,1,120,1,21600
"1556",5,3773,50,18,6,2,6,1,NA,"2",1,15,2700,1,2550,1,119000
"1557",44,3775,50,18,6,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"1558",44,3775,50,18,6,2,6,1,NA,"2",1,11,50,1,0,NA,NA
"1559",52,3776,50,18,6,2,6,1,NA,"1",1,6,0,NA,NA,NA,NA
"1560",52,3776,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1561",52,3777,50,18,6,2,6,1,NA,"1",1,9,16,1,0,NA,NA
"1562",52,3777,50,18,6,2,6,1,NA,"2",1,9,40,1,0,NA,NA
"1563",44,3778,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1564",44,3778,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1565",26,3779,12,18,6,2,6,1,NA,"1",1,4,136,1,0,NA,NA
"1566",26,3779,12,18,6,2,6,1,NA,"2",1,5,60,1,0,NA,NA
"1567",30,3781,12,18,6,2,6,1,NA,"1",1,9,100,1,10,1,5000
"1568",30,3781,12,18,6,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"1569",45,3782,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1570",45,3782,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1571",44,3783,50,18,6,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"1572",44,3783,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1573",44,3784,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1574",44,3784,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1575",18,3785,50,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1576",18,3785,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1577",45,3787,50,18,6,2,6,1,NA,"1",1,9,35,1,0,NA,NA
"1578",45,3787,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1579",18,3788,50,18,6,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"1580",18,3788,50,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1581",40,3789,50,18,6,2,6,1,NA,"1",1,4,400,1,200,1,30000
"1582",40,3789,50,18,6,2,6,1,NA,"2",1,4,0,NA,NA,NA,NA
"1583",239,4001,104,18,6,2,5,1,NA,"1",1,9,15,1,0,NA,NA
"1584",239,4001,104,18,6,2,5,1,NA,"2",1,9,50,1,0,NA,NA
"1585",222,4002,104,18,6,2,5,1,NA,"1",1,9,20,13,0,NA,NA
"1586",222,4002,104,18,6,2,5,1,NA,"2",1,9,14,13,0,NA,NA
"1587",229,4003,2,9,1,2,5,1,NA,"1",1,9,150,1,0,NA,NA
"1588",229,4003,2,9,1,2,5,1,NA,"2",1,9,1,4,0,NA,NA
"1589",222,4004,121,9,1,2,5,1,NA,"1",1,6,250,1,125,1,11000
"1590",222,4004,121,9,1,2,5,1,NA,"2",1,6,225,1,100,1,3200
"1591",218,4005,121,9,1,2,5,1,NA,"1",1,6,20,16,0,NA,NA
"1592",218,4005,121,9,1,2,5,1,NA,"2",1,26,20,16,18,16,50000
"1593",239,4006,121,9,1,2,5,1,NA,"1",0,NA,NA,NA,NA,NA,NA
